,Neighbourhood,Latitude,Longitude,VenueName,VenueLatitude,VenueLongitude,VenueCategory
1186,Newham,51.51985626723817,0.05007324260763678,Tesco Pharmacy,51.5171609,0.0762168,Grocery Store / Supermarket
1187,Newham,51.51985626723817,0.05007324260763678,Newham Bookshop,51.53043034282228,0.03766401010251731,Bookstore
1188,Newham,51.51985626723817,0.05007324260763678,Creams,51.52045342207776,0.07129311561584473,Ice Cream Parlor
1189,Newham,51.51985626723817,0.05007324260763678,Costa Coffee,51.50742569991905,0.06279192530305039,Coffee Shop
1190,Newham,51.51985626723817,0.05007324260763678,London Otters Rowing Club,51.507716,0.041342,Rafting Outfitter
1191,Newham,51.51985626723817,0.05007324260763678,Gateway Retail Park,51.520833,0.071489,Shopping Plaza
1192,Newham,51.51985626723817,0.05007324260763678,Currys,51.523514093467064,0.07156714635607386,Computers and Electronics Retail
1193,Newham,51.51985626723817,0.05007324260763678,Pizza Hut,51.52264919892903,0.0718410998242689,Fast Food Restaurant
1194,Newham,51.51985626723817,0.05007324260763678,DFS Beckton,51.52346,0.071098,Furniture and Home Store
1195,Newham,51.51985626723817,0.05007324260763678,Docksider,51.50841261159348,0.034945942925828366,American Restaurant
1196,Newham,51.51985626723817,0.05007324260763678,Greengate,51.52534570557693,0.028878108268300454,Other Great Outdoors
1197,Newham,51.51985626723817,0.05007324260763678,Danny's barbershop,51.530528972122305,0.034733,Health and Beauty Service
1198,Newham,51.51985626723817,0.05007324260763678,Pret a Manger,51.50361560837418,0.04976593254091277,Fast Food Restaurant
1199,Newham,51.51985626723817,0.05007324260763678,Underground Bar UEL,51.50826679485243,0.0640523629127957,Bar
1200,Redbridge,51.475784213920285,-0.0807011370293814,South London Gallery,51.47405194475679,-0.07957074872909771,Art Gallery
1201,Redbridge,51.475784213920285,-0.0807011370293814,Peckham Pelican,51.47426984704418,-0.07715952180623098,Bar
1202,Redbridge,51.475784213920285,-0.0807011370293814,Brunswick Park,51.475443,-0.085817,Park
1203,Redbridge,51.475784213920285,-0.0807011370293814,Lucas Gardens,51.47359916853329,-0.08300657838442704,Park
1204,Redbridge,51.475784213920285,-0.0807011370293814,Camberwell Arms,51.47368543203864,-0.0883971076275327,Bar
1205,Redbridge,51.475784213920285,-0.0807011370293814,Maverickaizer's Music Box,51.473779187526475,-0.07510543703894708,Concert Hall
1206,Redbridge,51.475784213920285,-0.0807011370293814,Maloko,51.473661275116726,-0.08860923813454039,Café
1207,Redbridge,51.475784213920285,-0.0807011370293814,Lumberjack,51.473588653225086,-0.08816419756958417,Coffee Shop
1208,Redbridge,51.475784213920285,-0.0807011370293814,Silk Road,51.4738195178106,-0.0892841684333542,Chinese Restaurant
1209,Redbridge,51.475784213920285,-0.0807011370293814,Persepolis,51.47345210865369,-0.07168163023405306,Gourmet Store
1210,Redbridge,51.475784213920285,-0.0807011370293814,Theo's Pizzeria,51.47370071650358,-0.09053022232867393,Gastropub
1211,Redbridge,51.475784213920285,-0.0807011370293814,Vineyard,51.47360011480466,-0.08885790103116477,Greek Restaurant
1212,Redbridge,51.475784213920285,-0.0807011370293814,Stormbird,51.47397712784008,-0.09048547968348739,Beer Bar
1213,Redbridge,51.475784213920285,-0.0807011370293814,FM Mangal,51.47381963065321,-0.08940421137211664,Turkish Restaurant
1214,Redbridge,51.475784213920285,-0.0807011370293814,Cycle PS,51.473885541112246,-0.0895535945892334,Bicycle Store
1215,Redbridge,51.475784213920285,-0.0807011370293814,Seabass Cycles,51.473686,-0.088546,Bicycle Store
1216,Redbridge,51.475784213920285,-0.0807011370293814,The Crooked Well,51.47300427928027,-0.08974193866496116,Diner
1217,Redbridge,51.475784213920285,-0.0807011370293814,Caravaggio,51.473932213286865,-0.08938251483507732,Italian Restaurant
1218,Redbridge,51.475784213920285,-0.0807011370293814,Nandine Camberwell Church Street,51.473923,-0.089614615,Middle Eastern Restaurant
1219,Redbridge,51.475784213920285,-0.0807011370293814,Burgess Park,51.48242521151098,-0.08578777313232422,Park
1220,Redbridge,51.475784213920285,-0.0807011370293814,Falafel,51.47398912259293,-0.09030193090438843,Falafel Restaurant
1221,Redbridge,51.475784213920285,-0.0807011370293814,The Cinnamon Tree Bakery,51.47360127203052,-0.0725926323969136,Bakery
1222,Redbridge,51.475784213920285,-0.0807011370293814,Good Neighbour,51.474033,-0.09071667,Restaurant
1223,Redbridge,51.475784213920285,-0.0807011370293814,Sophocles Bakery,51.47395987398376,-0.09082148386475365,Bakery
1224,Redbridge,51.475784213920285,-0.0807011370293814,The Flying Dutchman,51.478526170158844,-0.08534458539575138,Gay Bar
1225,Redbridge,51.475784213920285,-0.0807011370293814,The Pigeon,51.473896,-0.08965518,Beer Bar
1226,Redbridge,51.475784213920285,-0.0807011370293814,The Tiger,51.47383699768277,-0.09287100968696926,Pub
1227,Redbridge,51.475784213920285,-0.0807011370293814,Van Hing,51.473897684667335,-0.0898788283391851,Chinese Restaurant
1228,Redbridge,51.475784213920285,-0.0807011370293814,Zeret Kitchen,51.47862558552337,-0.09437835211676653,African Restaurant
1229,Redbridge,51.475784213920285,-0.0807011370293814,Fladda Fish & Chips,51.473793,-0.08887231,Fish and Chips Shop
1230,Redbridge,51.475784213920285,-0.0807011370293814,Fowlds Cafe,51.480900516566564,-0.09355078908735368,Café
1231,Redbridge,51.475784213920285,-0.0807011370293814,Cafe Noir,51.473929,-0.089932,Café
1232,Redbridge,51.475784213920285,-0.0807011370293814,Surrey Canal Walk / Path,51.48127599060938,-0.07284879684448242,Park
1233,Redbridge,51.475784213920285,-0.0807011370293814,Rat Records,51.47427389325702,-0.09356340400794899,Music Store
1234,Redbridge,51.475784213920285,-0.0807011370293814,The Kentish Drovers,51.47368263367916,-0.07005184204439249,Pub
1235,Redbridge,51.475784213920285,-0.0807011370293814,The Sun of Camberwell,51.470179501943925,-0.09484102850794211,Bar
1236,Redbridge,51.475784213920285,-0.0807011370293814,Lidl,51.47327765153106,-0.07108659480416467,Grocery Store / Supermarket
1237,Redbridge,51.475784213920285,-0.0807011370293814,Golden Grill,51.47411797219679,-0.09289607516702363,Fast Food Restaurant
1238,Redbridge,51.475784213920285,-0.0807011370293814,Prince of Peckham,51.47375451592846,-0.06553240750400696,Pub
1239,Redbridge,51.475784213920285,-0.0807011370293814,Camberwell Green,51.47343704143043,-0.09318092195337288,Park
1240,Redbridge,51.475784213920285,-0.0807011370293814,Subway,51.47322957623185,-0.07004129478082177,Fast Food Restaurant
1241,Redbridge,51.475784213920285,-0.0807011370293814,Arments,51.48429400008485,-0.09308644722929897,English Restaurant
1242,Redbridge,51.475784213920285,-0.0807011370293814,Park Life,51.483897,-0.084009,Café
1243,Redbridge,51.475784213920285,-0.0807011370293814,Costa Coffee,51.473322,-0.069751,Coffee Shop
1244,Redbridge,51.475784213920285,-0.0807011370293814,La Luna,51.48465150444145,-0.09383054151453664,Pizzeria
1245,Redbridge,51.475784213920285,-0.0807011370293814,HSBC Bank,51.47293516318673,-0.09278194899720037,Bank
1246,Redbridge,51.475784213920285,-0.0807011370293814,Bayroot,51.484211860217485,-0.09391648016605414,Middle Eastern Restaurant
1247,Redbridge,51.475784213920285,-0.0807011370293814,Barclays Bank,51.47365,-0.09339,Bank
1248,Redbridge,51.475784213920285,-0.0807011370293814,Greggs,51.4735995987476,-0.09310290018402965,Bakery
1249,Redbridge,51.475784213920285,-0.0807011370293814,Kudu,51.473889,-0.059369,African Restaurant
1250,Richmond upon Thames,51.480270000000075,-0.23753999999996722,WWT London Wetland Centre,51.47686370251306,-0.23551347039740017,Nature Preserve
1251,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Olympic Studios,51.4751578131058,-0.24033342771947475,Indie Movie Theater
1252,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Barn Elmes,51.47523460410475,-0.2350416918292095,Park
1253,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Barnes Cinema,51.4751709122806,-0.2404349287106954,Movie Theater
1254,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Feast,51.474157,-0.243596,Gourmet Store
1255,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Gail's,51.47414468876505,-0.2446807524015853,Bakery
1256,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Barnes Green,51.47288312753483,-0.24591565132141113,Park
1257,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Barnes Farmers Market,51.47292192073033,-0.24769368748679052,Farmers' Market
1258,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Coach & Horses,51.47366480228265,-0.25009820168805996,Pub
1259,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Duke's Meadows Playground,51.48008018354715,-0.2538685899935505,Park
1260,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Elder Press Cafe,51.490178,-0.242044,Café
1261,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Fullers,51.48786848319875,-0.24925000478103254,Brewery
1262,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Mawson Arms,51.48796254710271,-0.24948877604003883,Pub
1263,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Black Lion,51.49027570592412,-0.24180596449126054,Beer Garden
1264,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Food Market Chiswick,51.48072638381066,-0.25625286523875934,Farmers' Market
1265,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Putney Common,51.46997199339864,-0.23363542451988906,Park
1266,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Cross Keys,51.491778257971646,-0.24262189865112305,Pub
1267,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Mahdi Restaurant,51.49291727471048,-0.23509582621175504,Middle Eastern Restaurant
1268,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Patisserie Sainte-Anne,51.49298866462961,-0.2358112750451864,Bakery
1269,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Yoshi Sushi,51.493263967733036,-0.23599809315554035,Sushi Restaurant
1270,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Artisan,51.493529615495106,-0.24507069912586377,Bakery
1271,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Indian Zing,51.49323197544215,-0.23711728687609987,Indian Restaurant
1272,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Drink Me Eat Me,51.49355511990856,-0.23982703685760498,Bakery
1273,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Potli-An Indian Market Kitchen,51.493538122402256,-0.24084722884343812,Indian Restaurant
1274,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Gela.Ti.Amo,51.493069737327865,-0.23540078876120835,Café
1275,Richmond upon Thames,51.480270000000075,-0.23753999999996722,West Six Garden Centre,51.49417132746999,-0.23813188076019284,Garden Center
1276,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Lowiczanka Polish Centre Restaurant,51.493355288773394,-0.2378110335149784,Polish Restaurant
1277,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Chiswick House and Gardens Trust,51.48497450748821,-0.2599854485015385,Historic and Protected Site
1278,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Kalamari,51.49350650818099,-0.24530207393417072,Greek Restaurant
1279,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Divina Cafe,51.49342116939775,-0.2402299655071519,Coffee Shop
1280,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Poppy's,51.494477220745495,-0.2319420753736231,Thai Restaurant
1281,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Chiswick House Café,51.48428495419732,-0.25748193472944814,Café
1282,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Angie's Little Food Shop,51.492860418587654,-0.25204444707169366,Café
1283,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Franco Manca,51.4928759806116,-0.25359580308173035,Pizzeria
1284,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Spencer Arms,51.46831517172011,-0.2281751961331465,Beer Garden
1285,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Good Wine Shop,51.49304443511777,-0.2500051464312539,Liquor Store
1286,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Villa di Geggiano,51.49338753752827,-0.24950461361661333,Italian Restaurant
1287,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Metropolis Studios,51.49388069890267,-0.24981792785145687,Recording Studio
1288,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Outsider Tart,51.49279808071173,-0.2518473383288108,Bakery
1289,Richmond upon Thames,51.480270000000075,-0.23753999999996722,La Trompette,51.49192325168642,-0.2559425310251046,French Restaurant
1290,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Pho,51.492983300288806,-0.25326149277417276,Restaurant
1291,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Urban Pantry,51.49169373579843,-0.2558456751572942,Café
1292,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Hare and Tortoise,51.492831757286325,-0.2543814803208567,Chinese Restaurant
1293,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Duci,51.491837,-0.25570405,Ice Cream Parlor
1294,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Citrus & Spice,51.493012,-0.25313,Café
1295,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Vinoteca,51.491867533047206,-0.25582074167148067,Wine Bar
1296,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Tamp Coffee & Tapas,51.49203712903871,-0.25600750082460927,Coffee Shop
1297,Richmond upon Thames,51.480270000000075,-0.23753999999996722,The Andover Arms,51.496909162974625,-0.2326315231957049,Pub
1298,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Ravenscourt Park,51.49746143412524,-0.23899254767457023,Park
1299,Richmond upon Thames,51.480270000000075,-0.23753999999996722,Futon Co,51.49296283721924,-0.25139808654785156,Furniture and Home Store
1300,Southwark,51.5048359050398,-0.09482736802582262,Pilpel,51.51519526381051,-0.09846207739921972,Falafel Restaurant
1301,Southwark,51.5048359050398,-0.09482736802582262,Corsica Studios,51.49354599179485,-0.09854069905534102,Night Club
1302,Southwark,51.5048359050398,-0.09482736802582262,Postman's Park,51.51685979391399,-0.09764256711433734,Park
1303,Southwark,51.5048359050398,-0.09482736802582262,Theo's Pizzeria,51.492847,-0.100349486,Pizzeria
1304,Southwark,51.5048359050398,-0.09482736802582262,Sabor Peruano,51.49288730706875,-0.10106320200506204,Latin American Restaurant
1305,Southwark,51.5048359050398,-0.09482736802582262,Elephant Park,51.49358,-0.098103136,Park
1306,Southwark,51.5048359050398,-0.09482736802582262,Museum of London,51.518019,-0.09606,Museum
1307,Southwark,51.5048359050398,-0.09482736802582262,Koi Ramen Bar,51.492737,-0.097021535,Ramen Restaurant
1308,Southwark,51.5048359050398,-0.09482736802582262,Longdan,51.49138673642402,-0.09771888630493422,Grocery Store / Supermarket
1309,Southwark,51.5048359050398,-0.09482736802582262,Chatkhara,51.49288334517987,-0.09871762078900308,Fast Food Restaurant
1310,Southwark,51.5048359050398,-0.09482736802582262,The Winemakers Club,51.517156743275265,-0.10505667843648198,Arts and Entertainment
1311,Southwark,51.5048359050398,-0.09482736802582262,Sushisamba,51.51615630221785,-0.08116868702927604,Bar
1312,Southwark,51.5048359050398,-0.09482736802582262,Manor of Walworth,51.491163,-0.097721,Pub
1313,Southwark,51.5048359050398,-0.09482736802582262,The Alchemist,51.51513452901846,-0.07960858854147775,Cocktail Bar
1314,Southwark,51.5048359050398,-0.09482736802582262,Pall Mall Barbers Bishopsgate,51.5154277,-0.0786393,Health and Beauty Service
1315,Southwark,51.5048359050398,-0.09482736802582262,Oriole,51.51890435770055,-0.10267230860740448,Concert Hall
1316,Southwark,51.5048359050398,-0.09482736802582262,Dragon Castle,51.49216091775606,-0.09818984087917434,Cantonese Restaurant
1317,Southwark,51.5048359050398,-0.09482736802582262,Barbican Art Gallery Shop,51.519799557371044,-0.093968703496289,Art Gallery
1318,Southwark,51.5048359050398,-0.09482736802582262,The Hop Locker,51.50560979870884,-0.11835516278022909,Beer Bar
1319,Southwark,51.5048359050398,-0.09482736802582262,Jubilee Gardens,51.50390095882086,-0.11833906173706056,Park
1320,Southwark,51.5048359050398,-0.09482736802582262,Golden Carousel,51.50493227967063,-0.11869609567415047,Arts and Entertainment
1321,Southwark,51.5048359050398,-0.09482736802582262,Dose Espresso,51.51955256686316,-0.09940568990321098,Coffee Shop
1322,Southwark,51.5048359050398,-0.09482736802582262,Tibetan Peace Garden,51.49386454423574,-0.10697632576777952,Garden
1323,Southwark,51.5048359050398,-0.09482736802582262,Okan - South Bank,51.50204,-0.11819154,Japanese Restaurant
1324,Southwark,51.5048359050398,-0.09482736802582262,Toulouse Lautrec,51.4911278,-0.1033709,French Restaurant
1325,Southwark,51.5048359050398,-0.09482736802582262,The Courtauld Gallery,51.5115843854343,-0.11755949510958881,Art Gallery
1326,Southwark,51.5048359050398,-0.09482736802582262,The Ivy City Garden,51.516493529502554,-0.08159987555896221,English Restaurant
1327,Southwark,51.5048359050398,-0.09482736802582262,Cafe at Jamyang,51.491990515089036,-0.10552192071611789,Café
1328,Southwark,51.5048359050398,-0.09482736802582262,Three Uncles,51.516792,-0.080168,Cantonese Restaurant
1329,Southwark,51.5048359050398,-0.09482736802582262,The Cinema Museum,51.49226018487264,-0.10522346046066254,History Museum
1330,Southwark,51.5048359050398,-0.09482736802582262,G Baldwin & Co,51.490155172908636,-0.09693480243459136,Grocery Store / Supermarket
1331,Southwark,51.5048359050398,-0.09482736802582262,The Old Red Lion,51.489460705478095,-0.10495148372566897,Pub
1332,Southwark,51.5048359050398,-0.09482736802582262,American Bar,51.510117915487264,-0.11980268175086191,Cocktail Bar
1333,Southwark,51.5048359050398,-0.09482736802582262,Lyceum Theatre,51.51159771114791,-0.11978483440420226,Concert Hall
1334,Southwark,51.5048359050398,-0.09482736802582262,Lundenwic,51.51282288678408,-0.11834277753045877,Coffee Shop
1335,Southwark,51.5048359050398,-0.09482736802582262,Discount Suit Company,51.516705,-0.07550586,Cocktail Bar
1336,Southwark,51.5048359050398,-0.09482736802582262,The Delaunay,51.513181,-0.117988,American Restaurant
1337,Southwark,51.5048359050398,-0.09482736802582262,Novello Theatre,51.512279575946984,-0.1193221327698747,Concert Hall
1338,Southwark,51.5048359050398,-0.09482736802582262,Devonshire Square,51.51686663289739,-0.07863534498089295,Property Management Office
1339,Southwark,51.5048359050398,-0.09482736802582262,Pizza Union,51.51769924196798,-0.07741630443960977,Pizzeria
1340,Southwark,51.5048359050398,-0.09482736802582262,My Old Place,51.516827249973375,-0.07693207663488379,Asian Restaurant
1341,Southwark,51.5048359050398,-0.09482736802582262,Eataly,51.517693,-0.081183,Grocery Store / Supermarket
1342,Southwark,51.5048359050398,-0.09482736802582262,Radio,51.51187028817853,-0.11856904895827867,Cocktail Bar
1343,Southwark,51.5048359050398,-0.09482736802582262,Starbucks,51.501962,-0.117661,Coffee Shop
1344,Southwark,51.5048359050398,-0.09482736802582262,Spring,51.510966037425156,-0.1185750961303711,Italian Restaurant
1345,Southwark,51.5048359050398,-0.09482736802582262,Savoy Theatre,51.50994444810864,-0.12086423016972793,Music Venue
1346,Southwark,51.5048359050398,-0.09482736802582262,Pret a Manger,51.50110601050641,-0.11960506439208984,Fast Food Restaurant
1347,Southwark,51.5048359050398,-0.09482736802582262,The Breakfast Club,51.518386,-0.078784,Café
1348,Southwark,51.5048359050398,-0.09482736802582262,Honest Burgers Spitalfields,51.51801125179085,-0.07803758602824473,Burger Joint
1349,Southwark,51.5048359050398,-0.09482736802582262,Kastner & Ovens,51.517913,-0.076465,Café
1350,Sutton,51.599221618731505,-0.15089582169716448,Coldfall Wood,51.596604320292336,-0.1575106482694564,Health and Beauty Service
1351,Sutton,51.599221618731505,-0.15089582169716448,Chriskitch,51.5922074999738,-0.14949089678702399,Café
1352,Sutton,51.599221618731505,-0.15089582169716448,Nail Haven,51.59909,-0.147016,Health and Beauty Service
1353,Sutton,51.599221618731505,-0.15089582169716448,Côte Brasserie,51.592233470910664,-0.14314734220941672,French Restaurant
1354,Sutton,51.599221618731505,-0.15089582169716448,Owen’s Cafe,51.598351,-0.138803,Café
1355,Sutton,51.599221618731505,-0.15089582169716448,La Lluna,51.59262166469633,-0.14329382801295235,Tapas Restaurant
1356,Sutton,51.599221618731505,-0.15089582169716448,Muswell Hill Golf Club,51.60149571932233,-0.13793428232992755,Golf Course
1357,Sutton,51.599221618731505,-0.15089582169716448,Indian Rasoi,51.59076463556147,-0.15569999175290689,Indian Restaurant
1358,Sutton,51.599221618731505,-0.15089582169716448,The Maid of Muswell,51.59882045495253,-0.1377492249021498,Pub
1359,Sutton,51.599221618731505,-0.15089582169716448,Knidos Cafe & Restaurant,51.5908126,-0.1538628,Restaurant
1360,Sutton,51.599221618731505,-0.15089582169716448,Flesh & Flour,51.59082340212092,-0.14782157001795346,Deli
1361,Sutton,51.599221618731505,-0.15089582169716448,Cheeses of Muswell Hill,51.58998966841691,-0.1462921497358441,Cheese Store
1362,Sutton,51.599221618731505,-0.15089582169716448,La Dinette,51.58992366248024,-0.14607671572620887,Café
1363,Sutton,51.599221618731505,-0.15089582169716448,Muswell Hill Sports Ground,51.60030983375003,-0.15781684192301307,Sports and Recreation
1364,Sutton,51.599221618731505,-0.15089582169716448,North & Ten,51.58962857181584,-0.14560056395722065,Coffee Shop
1365,Sutton,51.599221618731505,-0.15089582169716448,GAIL's Bakery Muswell Hill,51.590129,-0.146116,Bakery
1366,Sutton,51.599221618731505,-0.15089582169716448,Powerleague Barnet,51.605448,-0.151181,Football
1367,Sutton,51.599221618731505,-0.15089582169716448,The Mossy Well,51.5907922975625,-0.14170000613372397,Arts and Entertainment
1368,Sutton,51.599221618731505,-0.15089582169716448,Planet Organic,51.58934449493764,-0.1456607715052429,Organic Grocery
1369,Sutton,51.599221618731505,-0.15089582169716448,Bob's Cafe,51.589738396499875,-0.14471393989243841,American Restaurant
1370,Sutton,51.599221618731505,-0.15089582169716448,Franco Manca,51.59100751457976,-0.14163643032022155,Pizzeria
1371,Sutton,51.599221618731505,-0.15089582169716448,Sushi Zento,51.592707,-0.143362,Japanese Restaurant
1372,Sutton,51.599221618731505,-0.15089582169716448,Sable D'or,51.591680869270945,-0.14285162626412815,Café
1373,Sutton,51.599221618731505,-0.15089582169716448,The Bakers of Muswell Hill,51.590486010148474,-0.14333361426748223,Bakery
1374,Sutton,51.599221618731505,-0.15089582169716448,Aleion,51.59127921347478,-0.14196395874023438,Restaurant
1375,Sutton,51.599221618731505,-0.15089582169716448,W Martyn,51.590507050949924,-0.1433045464096447,Gourmet Store
1376,Sutton,51.599221618731505,-0.15089582169716448,The Real Greek,51.590664,-0.14244877,Greek Restaurant
1377,Sutton,51.599221618731505,-0.15089582169716448,Campbell & Syme,51.589616517359204,-0.16320847989856463,Café
1378,Sutton,51.599221618731505,-0.15089582169716448,Cilicia,51.5924315180813,-0.14321215354254738,Greek Restaurant
1379,Sutton,51.599221618731505,-0.15089582169716448,Barnet Recycling Centre,51.606548222749616,-0.16243741004754014,Recycling Facility
1380,Sutton,51.599221618731505,-0.15089582169716448,Toffs Fish & Chips,51.589682739281294,-0.1447563537461702,Seafood Restaurant
1381,Sutton,51.599221618731505,-0.15089582169716448,Everyman Cinemas,51.58973995496494,-0.14583079496324075,Movie Theater
1382,Sutton,51.599221618731505,-0.15089582169716448,Midori,51.591873,-0.14312737,Japanese Restaurant
1383,Sutton,51.599221618731505,-0.15089582169716448,Parkland Walk,51.58785636445291,-0.14226436614990234,Hiking Trail
1384,Sutton,51.599221618731505,-0.15089582169716448,Sunshine Garden Centre,51.60282076661951,-0.13107584149708218,Garden Center
1385,Sutton,51.599221618731505,-0.15089582169716448,M&S Simply Food,51.590191,-0.14311892,Grocery Store / Supermarket
1386,Sutton,51.599221618731505,-0.15089582169716448,Tesco,51.6072242909686,-0.15460241137623143,Grocery Store / Supermarket
1387,Sutton,51.599221618731505,-0.15089582169716448,Alexandra Arms,51.60598151103276,-0.1483867669358504,Arts and Entertainment
1388,Sutton,51.599221618731505,-0.15089582169716448,Phoenix Cinema,51.58859179227622,-0.16392907148900104,Movie Theater
1389,Sutton,51.599221618731505,-0.15089582169716448,Pets at Home,51.61079400530624,-0.14345377229833423,Pet Supplies Store
1390,Sutton,51.599221618731505,-0.15089582169716448,Sainsbury's,51.589882298712745,-0.14556069146278938,Grocery Store / Supermarket
1391,Sutton,51.599221618731505,-0.15089582169716448,Costa Coffee,51.60748711899902,-0.15444320092716005,Coffee Shop
1392,Sutton,51.599221618731505,-0.15089582169716448,Feast Deli,51.589907207772065,-0.14602641862870785,Gourmet Store
1393,Sutton,51.599221618731505,-0.15089582169716448,Majjo's Foods,51.58951508341104,-0.16358090363423491,Fast Food Restaurant
1394,Sutton,51.599221618731505,-0.15089582169716448,Cafe on the Hill,51.58994827110437,-0.1460463456711605,Bistro
1395,Sutton,51.599221618731505,-0.15089582169716448,Crocodile Cafe,51.590236498664844,-0.14349341127997836,Café
1396,Sutton,51.599221618731505,-0.15089582169716448,Ballards,51.60592510465991,-0.15646186787469515,Automotive Retail
1397,Sutton,51.599221618731505,-0.15089582169716448,Caffè Nero,51.5902957226201,-0.16422720996449153,"Cafes, Coffee, and Tea Houses"
1398,Sutton,51.599221618731505,-0.15089582169716448,Alexandra Palace Ice Rink,51.59409666997437,-0.13042094124585882,Skating Rink
1399,Sutton,51.599221618731505,-0.15089582169716448,Boots,51.59112856796742,-0.1423217599793479,Drugstore
1400,Tower Hamlets,51.49999000000008,-0.01044999999993479,Office Nails & Beauty,51.49947470996002,-0.011868774890899658,Nail Salon
1401,Tower Hamlets,51.49999000000008,-0.01044999999993479,Bella Cosa,51.50064324914589,-0.01177412689207074,"Cafes, Coffee, and Tea Houses"
1402,Tower Hamlets,51.49999000000008,-0.01044999999993479,"The Gun, Docklands",51.5017519,-0.0077069,Bar
1403,Tower Hamlets,51.49999000000008,-0.01044999999993479,PadelClub London,51.502765787443316,-0.011341527993155728,Tennis Court
1404,Tower Hamlets,51.49999000000008,-0.01044999999993479,Pret a Manger,51.4990544,-0.0156908,Fast Food Restaurant
1405,Tower Hamlets,51.49999000000008,-0.01044999999993479,Pret a Manger,51.501167703188926,-0.01726570328276722,Fast Food Restaurant
1406,Tower Hamlets,51.49999000000008,-0.01044999999993479,Goodman Canary Wharf,51.501397302181246,-0.01842464343457421,Steakhouse
1407,Tower Hamlets,51.49999000000008,-0.01044999999993479,BrewDog Canary Wharf,51.50442718383344,-0.014843344688415526,Beer Bar
1408,Tower Hamlets,51.49999000000008,-0.01044999999993479,Waitrose Steak & Oyster Bar,51.504403703115926,-0.015149452633599712,Steakhouse
1409,Tower Hamlets,51.49999000000008,-0.01044999999993479,640 East,51.50332029296675,-0.016838178866842825,Bar
1410,Tower Hamlets,51.49999000000008,-0.01044999999993479,Tesco Express,51.4962878,-0.0151647,Grocery Store / Supermarket
1411,Tower Hamlets,51.49999000000008,-0.01044999999993479,Waitrose,51.504600139782625,-0.01609959073994105,Grocery Store / Supermarket
1412,Tower Hamlets,51.49999000000008,-0.01044999999993479,Firezza,51.49626174900911,-0.015588718955747972,Pizzeria
1413,Tower Hamlets,51.49999000000008,-0.01044999999993479,Pepper Saint Ontiod,51.496143,-0.017815232,Arts and Entertainment
1414,Tower Hamlets,51.49999000000008,-0.01044999999993479,Jubilee Park,51.50348827799334,-0.01863473555231479,Park
1415,Tower Hamlets,51.49999000000008,-0.01044999999993479,Billingsgate Market,51.50631175621886,-0.014183521270751953,Café
1416,Tower Hamlets,51.49999000000008,-0.01044999999993479,Tian Tian Oriental Supermarket,51.497646,-0.019050054,Grocery Store / Supermarket
1417,Tower Hamlets,51.49999000000008,-0.01044999999993479,Crossrail Place Roof Garden,51.50596468276459,-0.016822266761862707,Garden
